A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
22,36,19,26,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,36,19,39,44.5985281604161,0.140883243603458,3,3,3
22,36,26,39,54.5890104579478,0.115099820540249,3,3,4.5
22,36,29,42,44.5985281604161,0.140883243603458,3,3,3
22,36,29,54,54.5890104579478,0.115099820540249,3,3,4.5
22,36,39,59,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,36,42,54,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
22,36,42,61,44.5985281604161,0.140883243603458,3,3,3
22,36,42,70,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,36,59,61,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
22,36,61,70,-54.5890104579478,-0.115099820540249,3,3,4.5
22,42,8,13,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,8,19,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,13,24,54.5890104579478,0.115099820540249,3,3,4.5
22,42,13,29,44.5985281604161,0.140883243603458,3,3,3
22,42,19,36,44.5985281604161,0.140883243603458,3,3,3
22,42,19,39,54.5890104579478,0.115099820540249,3,3,4.5
22,42,24,29,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,29,46,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,29,54,44.5985281604161,0.140883243603458,3,3,3
22,42,36,39,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
22,42,36,59,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,36,61,44.5985281604161,0.140883243603458,3,3,3
22,42,46,54,54.5890104579478,0.115099820540249,3,3,4.5
22,42,54,70,243.690889754096,0.0257834230632086,3,3,3.96862696659689
22,42,59,61,54.5890104579478,0.115099820540249,3,3,4.5
22,42,61,70,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,30,4,9,-54.5890104579478,-0.115099820540249,3,3,4.5
23,30,4,14,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,30,9,14,44.5985281604161,0.140883243603458,3,3,3
23,30,9,20,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,30,12,14,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,30,12,25,54.5890104579478,0.115099820540249,3,3,4.5
23,30,14,25,44.5985281604161,0.140883243603458,3,3,3
23,30,20,37,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,30,25,47,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,30,37,43,44.5985281604161,0.140883243603458,3,3,3
23,30,37,62,54.5890104579478,0.115099820540249,3,3,4.5
23,30,43,55,44.5985281604161,0.140883243603458,3,3,3
23,30,43,62,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,30,43,71,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,30,47,55,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,30,55,71,-54.5890104579478,-0.115099820540249,3,3,4.5
23,37,9,10,54.5890104579478,0.115099820540249,3,3,4.5
23,37,9,14,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,37,9,20,44.5985281604161,0.140883243603458,3,3,3
23,37,10,20,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,37,14,30,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,37,20,26,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,37,20,40,44.5985281604161,0.140883243603458,3,3,3
23,37,26,40,54.5890104579478,0.115099820540249,3,3,4.5
23,37,30,43,44.5985281604161,0.140883243603458,3,3,3
23,37,30,55,54.5890104579478,0.115099820540249,3,3,4.5
23,37,40,60,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,37,43,55,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,37,43,62,44.5985281604161,0.140883243603458,3,3,3
23,37,43,71,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,37,60,62,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,37,62,71,-54.5890104579478,-0.115099820540249,3,3,4.5
23,43,9,14,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,9,20,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,14,25,54.5890104579478,0.115099820540249,3,3,4.5
23,43,14,30,44.5985281604161,0.140883243603458,3,3,3
23,43,20,37,44.5985281604161,0.140883243603458,3,3,3
23,43,20,40,54.5890104579478,0.115099820540249,3,3,4.5
23,43,25,30,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,30,47,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,30,55,44.5985281604161,0.140883243603458,3,3,3
23,43,37,40,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
23,43,37,60,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,37,62,44.5985281604161,0.140883243603458,3,3,3
23,43,47,55,54.5890104579478,0.115099820540249,3,3,4.5
23,43,55,71,243.690889754096,0.0257834230632086,3,3,3.96862696659689
23,43,60,62,54.5890104579478,0.115099820540249,3,3,4.5
23,43,62,71,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,27,3,11,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,27,3,13,-54.5890104579478,-0.115099820540249,3,3,4.5
24,27,5,11,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,27,5,17,54.5890104579478,0.115099820540249,3,3,4.5
24,27,11,13,-44.5985281604161,-0.140883243603458,3,3,3
24,27,11,17,44.5985281604161,0.140883243603458,3,3,3
24,27,13,29,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,27,17,35,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,27,29,46,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,27,35,49,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,27,44,46,-44.5985281604161,-0.140883243603458,3,3,3
24,27,44,49,44.5985281604161,0.140883243603458,3,3,3
24,27,44,67,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,27,44,72,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,27,46,67,54.5890104579478,0.115099820540249,3,3,4.5
24,27,49,72,-54.5890104579478,-0.115099820540249,3,3,4.5
24,29,3,11,-54.5890104579478,-0.115099820540249,3,3,4.5
24,29,3,13,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,29,8,13,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,29,8,22,54.5890104579478,0.115099820540249,3,3,4.5
24,29,11,13,44.5985281604161,0.140883243603458,3,3,3
24,29,11,27,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,29,13,22,44.5985281604161,0.140883243603458,3,3,3
24,29,22,42,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,29,27,44,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,29,42,54,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,29,44,46,44.5985281604161,0.140883243603458,3,3,3
24,29,44,67,54.5890104579478,0.115099820540249,3,3,4.5
24,29,46,54,44.5985281604161,0.140883243603458,3,3,3
24,29,46,67,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,29,46,74,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,29,54,74,-54.5890104579478,-0.115099820540249,3,3,4.5
24,44,11,13,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,44,11,17,54.5890104579478,0.115099820540249,3,3,4.5
24,44,11,27,44.5985281604161,0.140883243603458,3,3,3
24,44,13,29,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,17,27,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,27,35,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,27,49,44.5985281604161,0.140883243603458,3,3,3
24,44,29,46,44.5985281604161,0.140883243603458,3,3,3
24,44,29,54,54.5890104579478,0.115099820540249,3,3,4.5
24,44,35,49,54.5890104579478,0.115099820540249,3,3,4.5
24,44,46,54,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,44,46,67,44.5985281604161,0.140883243603458,3,3,3
24,44,46,74,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,49,72,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,67,72,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,44,67,74,-54.5890104579478,-0.115099820540249,3,3,4.5
24,46,11,13,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,11,27,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,13,22,54.5890104579478,0.115099820540249,3,3,4.5
24,46,13,29,44.5985281604161,0.140883243603458,3,3,3
24,46,22,29,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,27,44,44.5985281604161,0.140883243603458,3,3,3
24,46,27,49,54.5890104579478,0.115099820540249,3,3,4.5
24,46,29,42,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,29,54,44.5985281604161,0.140883243603458,3,3,3
24,46,42,54,54.5890104579478,0.115099820540249,3,3,4.5
24,46,44,49,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
24,46,44,67,44.5985281604161,0.140883243603458,3,3,3
24,46,44,72,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,54,74,243.690889754096,0.0257834230632086,3,3,3.96862696659689
24,46,67,72,-54.5890104579478,-0.115099820540249,3,3,4.5
24,46,67,74,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,28,4,12,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,28,4,14,-54.5890104579478,-0.115099820540249,3,3,4.5
25,28,6,12,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,28,6,18,54.5890104579478,0.115099820540249,3,3,4.5
25,28,12,14,-44.5985281604161,-0.140883243603458,3,3,3
25,28,12,18,44.5985281604161,0.140883243603458,3,3,3
25,28,14,30,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,28,18,38,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,28,30,47,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,28,38,50,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,28,45,47,-44.5985281604161,-0.140883243603458,3,3,3
25,28,45,50,44.5985281604161,0.140883243603458,3,3,3
25,28,45,68,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,28,45,73,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,28,47,68,54.5890104579478,0.115099820540249,3,3,4.5
25,28,50,73,-54.5890104579478,-0.115099820540249,3,3,4.5
25,30,4,12,-54.5890104579478,-0.115099820540249,3,3,4.5
25,30,4,14,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,30,9,14,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,30,9,23,54.5890104579478,0.115099820540249,3,3,4.5
25,30,12,14,44.5985281604161,0.140883243603458,3,3,3
25,30,12,28,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,30,14,23,44.5985281604161,0.140883243603458,3,3,3
25,30,23,43,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,30,28,45,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,30,43,55,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,30,45,47,44.5985281604161,0.140883243603458,3,3,3
25,30,45,68,54.5890104579478,0.115099820540249,3,3,4.5
25,30,47,55,44.5985281604161,0.140883243603458,3,3,3
25,30,47,68,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,30,47,75,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,30,55,75,-54.5890104579478,-0.115099820540249,3,3,4.5
25,45,12,14,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,45,12,18,54.5890104579478,0.115099820540249,3,3,4.5
25,45,12,28,44.5985281604161,0.140883243603458,3,3,3
25,45,14,30,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,18,28,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,28,38,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,28,50,44.5985281604161,0.140883243603458,3,3,3
25,45,30,47,44.5985281604161,0.140883243603458,3,3,3
25,45,30,55,54.5890104579478,0.115099820540249,3,3,4.5
25,45,38,50,54.5890104579478,0.115099820540249,3,3,4.5
25,45,47,55,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,45,47,68,44.5985281604161,0.140883243603458,3,3,3
25,45,47,75,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,50,73,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,68,73,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,45,68,75,-54.5890104579478,-0.115099820540249,3,3,4.5
25,47,12,14,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,12,28,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,14,23,54.5890104579478,0.115099820540249,3,3,4.5
25,47,14,30,44.5985281604161,0.140883243603458,3,3,3
25,47,23,30,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,28,45,44.5985281604161,0.140883243603458,3,3,3
25,47,28,50,54.5890104579478,0.115099820540249,3,3,4.5
25,47,30,43,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,30,55,44.5985281604161,0.140883243603458,3,3,3
25,47,43,55,54.5890104579478,0.115099820540249,3,3,4.5
25,47,45,50,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
25,47,45,68,44.5985281604161,0.140883243603458,3,3,3
25,47,45,73,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,55,75,243.690889754096,0.0257834230632086,3,3,3.96862696659689
25,47,68,73,-54.5890104579478,-0.115099820540249,3,3,4.5
25,47,68,75,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,8,10,-54.5890104579478,-0.115099820540249,3,3,4.5
26,39,8,19,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,10,19,44.5985281604161,0.140883243603458,3,3,3
26,39,10,20,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,39,19,22,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,19,36,44.5985281604161,0.140883243603458,3,3,3
26,39,20,40,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,22,36,54.5890104579478,0.115099820540249,3,3,4.5
26,39,36,59,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,40,48,44.5985281604161,0.140883243603458,3,3,3
26,39,40,66,54.5890104579478,0.115099820540249,3,3,4.5
26,39,48,65,44.5985281604161,0.140883243603458,3,3,3
26,39,48,66,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,39,48,79,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,39,59,65,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,39,65,79,-54.5890104579478,-0.115099820540249,3,3,4.5
26,40,9,10,-54.5890104579478,-0.115099820540249,3,3,4.5
26,40,9,20,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,40,10,19,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,40,10,20,44.5985281604161,0.140883243603458,3,3,3
26,40,19,39,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,40,20,23,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,40,20,37,44.5985281604161,0.140883243603458,3,3,3
26,40,23,37,54.5890104579478,0.115099820540249,3,3,4.5
26,40,37,60,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,40,39,48,44.5985281604161,0.140883243603458,3,3,3
26,40,39,65,54.5890104579478,0.115099820540249,3,3,4.5
26,40,48,65,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,40,48,66,44.5985281604161,0.140883243603458,3,3,3
26,40,48,79,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,40,60,66,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
26,40,66,79,-54.5890104579478,-0.115099820540249,3,3,4.5
26,48,10,19,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,10,20,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,19,36,54.5890104579478,0.115099820540249,3,3,4.5
26,48,19,39,44.5985281604161,0.140883243603458,3,3,3
26,48,20,37,54.5890104579478,0.115099820540249,3,3,4.5
26,48,20,40,44.5985281604161,0.140883243603458,3,3,3
26,48,36,39,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,37,40,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,39,59,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,39,65,44.5985281604161,0.140883243603458,3,3,3
26,48,40,60,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,40,66,44.5985281604161,0.140883243603458,3,3,3
26,48,59,65,54.5890104579478,0.115099820540249,3,3,4.5
26,48,60,66,54.5890104579478,0.115099820540249,3,3,4.5
26,48,65,79,243.690889754096,0.0257834230632086,3,3,3.96862696659689
26,48,66,79,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,35,5,11,-54.5890104579478,-0.115099820540249,3,3,4.5
27,35,5,17,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,35,11,17,44.5985281604161,0.140883243603458,3,3,3
27,35,11,24,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,35,15,17,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,35,15,31,54.5890104579478,0.115099820540249,3,3,4.5
27,35,17,31,44.5985281604161,0.140883243603458,3,3,3
27,35,24,44,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,35,31,53,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,35,44,49,44.5985281604161,0.140883243603458,3,3,3
27,35,44,72,54.5890104579478,0.115099820540249,3,3,4.5
27,35,49,63,44.5985281604161,0.140883243603458,3,3,3
27,35,49,72,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,35,49,81,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,35,53,63,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,35,63,81,-54.5890104579478,-0.115099820540249,3,3,4.5
27,44,11,13,54.5890104579478,0.115099820540249,3,3,4.5
27,44,11,17,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,44,11,24,44.5985281604161,0.140883243603458,3,3,3
27,44,13,24,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,44,17,35,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,44,24,29,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,44,24,46,44.5985281604161,0.140883243603458,3,3,3
27,44,29,46,54.5890104579478,0.115099820540249,3,3,4.5
27,44,35,49,44.5985281604161,0.140883243603458,3,3,3
27,44,35,63,54.5890104579478,0.115099820540249,3,3,4.5
27,44,46,67,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,44,49,63,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,44,49,72,44.5985281604161,0.140883243603458,3,3,3
27,44,49,81,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,44,67,72,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,44,72,81,-54.5890104579478,-0.115099820540249,3,3,4.5
27,49,11,17,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,11,24,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,17,31,54.5890104579478,0.115099820540249,3,3,4.5
27,49,17,35,44.5985281604161,0.140883243603458,3,3,3
27,49,24,44,44.5985281604161,0.140883243603458,3,3,3
27,49,24,46,54.5890104579478,0.115099820540249,3,3,4.5
27,49,31,35,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,35,53,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,35,63,44.5985281604161,0.140883243603458,3,3,3
27,49,44,46,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
27,49,44,67,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,44,72,44.5985281604161,0.140883243603458,3,3,3
27,49,53,63,54.5890104579478,0.115099820540249,3,3,4.5
27,49,63,81,243.690889754096,0.0257834230632086,3,3,3.96862696659689
27,49,67,72,54.5890104579478,0.115099820540249,3,3,4.5
27,49,72,81,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,38,6,12,-54.5890104579478,-0.115099820540249,3,3,4.5
28,38,6,18,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,38,12,18,44.5985281604161,0.140883243603458,3,3,3
28,38,12,25,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,38,16,18,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,38,16,32,54.5890104579478,0.115099820540249,3,3,4.5
28,38,18,32,44.5985281604161,0.140883243603458,3,3,3
28,38,25,45,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,38,32,56,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,38,45,50,44.5985281604161,0.140883243603458,3,3,3
28,38,45,73,54.5890104579478,0.115099820540249,3,3,4.5
28,38,50,64,44.5985281604161,0.140883243603458,3,3,3
28,38,50,73,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,38,50,82,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,38,56,64,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,38,64,82,-54.5890104579478,-0.115099820540249,3,3,4.5
28,45,12,14,54.5890104579478,0.115099820540249,3,3,4.5
28,45,12,18,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,45,12,25,44.5985281604161,0.140883243603458,3,3,3
28,45,14,25,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,45,18,38,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,45,25,30,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,45,25,47,44.5985281604161,0.140883243603458,3,3,3
28,45,30,47,54.5890104579478,0.115099820540249,3,3,4.5
28,45,38,50,44.5985281604161,0.140883243603458,3,3,3
28,45,38,64,54.5890104579478,0.115099820540249,3,3,4.5
28,45,47,68,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,45,50,64,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,45,50,73,44.5985281604161,0.140883243603458,3,3,3
28,45,50,82,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,45,68,73,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,45,73,82,-54.5890104579478,-0.115099820540249,3,3,4.5
28,50,12,18,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,12,25,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,18,32,54.5890104579478,0.115099820540249,3,3,4.5
28,50,18,38,44.5985281604161,0.140883243603458,3,3,3
28,50,25,45,44.5985281604161,0.140883243603458,3,3,3
28,50,25,47,54.5890104579478,0.115099820540249,3,3,4.5
28,50,32,38,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,38,56,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,38,64,44.5985281604161,0.140883243603458,3,3,3
28,50,45,47,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
28,50,45,68,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,45,73,44.5985281604161,0.140883243603458,3,3,3
28,50,56,64,54.5890104579478,0.115099820540249,3,3,4.5
28,50,64,82,243.690889754096,0.0257834230632086,3,3,3.96862696659689
28,50,68,73,54.5890104579478,0.115099820540249,3,3,4.5
28,50,73,82,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,42,8,13,-54.5890104579478,-0.115099820540249,3,3,4.5
29,42,8,22,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,42,13,22,44.5985281604161,0.140883243603458,3,3,3
29,42,13,24,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,42,19,22,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,42,19,36,54.5890104579478,0.115099820540249,3,3,4.5
29,42,22,36,44.5985281604161,0.140883243603458,3,3,3
29,42,24,46,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,42,36,61,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,42,46,54,44.5985281604161,0.140883243603458,3,3,3
29,42,46,74,54.5890104579478,0.115099820540249,3,3,4.5
29,42,54,70,44.5985281604161,0.140883243603458,3,3,3
29,42,54,74,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,42,54,85,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,42,61,70,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,42,70,85,-54.5890104579478,-0.115099820540249,3,3,4.5
29,46,11,13,-54.5890104579478,-0.115099820540249,3,3,4.5
29,46,11,24,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,46,13,22,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,46,13,24,44.5985281604161,0.140883243603458,3,3,3
29,46,22,42,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,46,24,27,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,46,24,44,44.5985281604161,0.140883243603458,3,3,3
29,46,27,44,54.5890104579478,0.115099820540249,3,3,4.5
29,46,42,54,44.5985281604161,0.140883243603458,3,3,3
29,46,42,70,54.5890104579478,0.115099820540249,3,3,4.5
29,46,44,67,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,46,54,70,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,46,54,74,44.5985281604161,0.140883243603458,3,3,3
29,46,54,85,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,46,67,74,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
29,46,74,85,-54.5890104579478,-0.115099820540249,3,3,4.5
29,54,13,22,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,13,24,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,22,36,54.5890104579478,0.115099820540249,3,3,4.5
29,54,22,42,44.5985281604161,0.140883243603458,3,3,3
29,54,24,44,54.5890104579478,0.115099820540249,3,3,4.5
29,54,24,46,44.5985281604161,0.140883243603458,3,3,3
29,54,36,42,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,42,61,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,42,70,44.5985281604161,0.140883243603458,3,3,3
29,54,44,46,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,46,67,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,46,74,44.5985281604161,0.140883243603458,3,3,3
29,54,61,70,54.5890104579478,0.115099820540249,3,3,4.5
29,54,67,74,54.5890104579478,0.115099820540249,3,3,4.5
29,54,70,85,243.690889754096,0.0257834230632086,3,3,3.96862696659689
29,54,74,85,243.690889754096,0.0257834230632086,3,3,3.96862696659689
30,43,9,14,-54.5890104579478,-0.115099820540249,3,3,4.5
30,43,9,23,243.690889754096,0.0257834230632086,3,3,3.96862696659689
30,43,14,23,44.5985281604161,0.140883243603458,3,3,3
30,43,14,25,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
30,43,20,23,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
30,43,20,37,54.5890104579478,0.115099820540249,3,3,4.5
30,43,23,37,44.5985281604161,0.140883243603458,3,3,3
30,43,25,47,243.690889754096,0.0257834230632086,3,3,3.96862696659689
30,43,37,62,243.690889754096,0.0257834230632086,3,3,3.96862696659689
30,43,47,55,44.5985281604161,0.140883243603458,3,3,3
30,43,47,75,54.5890104579478,0.115099820540249,3,3,4.5
30,43,55,71,44.5985281604161,0.140883243603458,3,3,3
30,43,55,75,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
30,43,55,86,243.690889754096,0.0257834230632086,3,3,3.96862696659689
30,43,62,71,-243.690889754096,-0.0257834230632086,3,3,3.96862696659689
30,43,71,86,-54.5890104579478,-0.115099820540249,3,3,4.5
