A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
1,9,3,4,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,9,4,5,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,9,4,12,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,9,4,16,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,9,5,17,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,9,6,7,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,9,6,18,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,9,7,13,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,9,7,19,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,9,12,17,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,9,13,18,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,9,17,27,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,9,17,28,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,9,18,29,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,9,18,30,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,10,2,3,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,10,2,14,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,10,3,4,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
1,10,3,8,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,10,3,15,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,10,5,6,257.432628928405,0.0244071053981546,8.66025403784439,5,7.5
1,10,6,7,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,10,6,13,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,10,6,18,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
1,10,7,19,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,10,8,14,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,10,13,19,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,10,14,21,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,10,14,22,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,10,19,20,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,10,19,31,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,11,2,3,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,11,2,7,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
1,11,2,8,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,11,2,14,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,11,3,15,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,11,4,5,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,11,4,16,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,11,5,6,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
1,11,5,12,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,11,5,17,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
1,11,8,15,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,11,12,16,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,11,15,23,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,11,15,24,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,11,16,25,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,11,16,26,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,12,2,3,257.432628928405,0.0244071053981546,8.66025403784439,5,7.5
1,12,3,4,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,12,3,11,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,12,3,15,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
1,12,4,16,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,12,5,6,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
1,12,5,17,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,12,6,7,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
1,12,6,9,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,12,6,18,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,12,9,17,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,12,11,16,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,12,16,25,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,12,16,26,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,12,17,27,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,12,17,28,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,13,2,3,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
1,13,2,7,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,13,2,10,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,13,2,14,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
1,13,4,5,257.432628928405,0.0244071053981546,8.66025403784439,5,7.5
1,13,5,6,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,13,5,9,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,13,5,17,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
1,13,6,18,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,13,7,19,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
1,13,9,18,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,13,10,19,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
1,13,18,29,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,13,18,30,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
1,13,19,20,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
1,13,19,31,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
2,3,1,4,74.3308802673602,0.0845299461620748,5,5,5
2,3,1,5,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,3,1,6,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,3,1,7,-74.3308802673602,-0.0845299461620748,5,5,5
2,3,4,5,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,3,4,11,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,3,4,16,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,3,5,6,-203.075741461747,-0.0309401076758503,5,5,8.66025403784439
2,3,6,7,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,3,7,10,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,3,7,19,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,3,8,14,-74.3308802673602,-0.0845299461620748,5,5,5
2,3,8,15,74.3308802673602,0.0845299461620748,5,5,5
2,3,8,22,-406.151482923494,-0.0154700538379252,5,5,6.61437827766147
2,3,8,23,406.151482923494,0.0154700538379252,5,5,6.61437827766147
2,3,10,14,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,3,11,15,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,3,14,21,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,3,14,22,90.9816840965796,0.0690598923241497,5,5,7.5
2,3,15,23,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,3,15,24,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,3,22,23,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,4,1,5,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
2,4,1,7,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
2,4,3,8,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
2,4,3,11,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
2,4,5,6,-62.8318530717959,-0.1,8.66025403784439,5,6.61437827766148
2,4,5,9,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
2,4,5,12,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
2,4,6,7,-62.8318530717959,-0.1,8.66025403784439,5,6.61437827766148
2,4,7,10,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
2,4,7,13,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
2,4,8,14,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
2,4,8,15,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
2,4,8,23,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
2,4,11,15,-62.8318530717959,-0.1,8.66025403784439,5,6.61437827766148
2,4,11,16,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
2,4,11,24,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
2,6,1,3,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
2,6,1,5,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
2,6,3,4,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
2,6,3,8,-257.432628928405,-0.0244071053981545,8.66025403784439,5,7.5
2,6,3,11,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
2,6,4,5,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
